hsa-miR-15b,CASC7,973,483
hsa-miR-15b,SBF2-AS1,973,759
hsa-miR-15b,NR2F2-AS1,973,698
hsa-miR-15b,MIR22HG,973,369
hsa-miR-15b,ACTN4,973,448
hsa-miR-15b,LINC00657,973,581
hsa-miR-15b,SNHG7,973,782
hsa-miR-15b,LINC-RoR,973,250
hsa-miR-16-1,SNHG1,975,769
hsa-miR-16-1,XIST,975,842
hsa-miR-16-1,SNHG12,975,771
hsa-miR-16-1,CASC2,975,72
hsa-miR-16-1,H19,975,163
hsa-miR-16-1,KCNQ1OT1,975,240
hsa-miR-16-1,NEAT1,975,391
hsa-miR-16-1,MALAT1,975,355
hsa-miR-16-1,IPW,975,235
hsa-miR-16-1,CTD-2574D22.4,975,96
hsa-miR-16-1,TUG1,975,824
hsa-miR-16-1,FGD5-AS1,975,507
hsa-miR-16-1,HCG18,975,523
hsa-miR-16-1,PVT1,975,432
hsa-miR-16-1,CASC7,975,483
hsa-miR-16-1,FTX,975,147
hsa-miR-16-1,TP73-AS1,975,812
hsa-miR-16-1,SBF2-AS1,975,759
hsa-miR-16-1,OIP5-AS1,975,404
hsa-miR-16-1,NR2F2-AS1,975,698
hsa-miR-16-1,MIR22HG,975,369
hsa-miR-16-1,ACTN4,975,448
hsa-miR-16-1,LINC00657,975,581
hsa-miR-16-1,MCM3AP-AS1,975,672
hsa-miR-16-1,SNHG7,975,782
hsa-miR-16-1,LINC00152,975,442
hsa-miR-16-1,CUDR,975,489
hsa-miR-16,SNHG12,974,771
hsa-miR-16,TTN-AS1,974,820
hsa-miR-16,FGD5-AS1,974,507
hsa-miR-16,MBNL1-AS1,974,671
hsa-miR-16,DLG1-AS1,974,108
hsa-miR-16,AFAP1-AS1,974,35
hsa-miR-16,HCG18,974,523
hsa-miR-16,LINC00473,974,266
hsa-miR-16,DLX6-AS1,974,109
hsa-miR-16,CASC9,974,75
hsa-miR-16,PVT1,974,432
hsa-miR-16,CDKN2B-AS1,974,87
hsa-miR-16,LINC00707,974,276
hsa-miR-16,KCNQ1OT1,974,240
hsa-miR-16,SNHG1,974,769
hsa-miR-16,NEAT1,974,391
hsa-miR-16,HOXC-AS3,974,537
hsa-miR-16,AGAP2-AS1,974,36
hsa-miR-16,LINC00641,974,580
hsa-miR-16,MEG3,974,360
hsa-miR-16,MEG8,974,674
hsa-miR-16,GABPB1-AS1,974,148
hsa-miR-16,FENDRR,974,133
hsa-miR-16,LINC00324,974,563
hsa-miR-16,LINC00511,974,267
hsa-miR-16,SNHG16,974,774
hsa-miR-16,TNRC6C-AS1,974,809
hsa-miR-16,LINC00662,974,582
hsa-miR-16,LINC00665,974,584
hsa-miR-16,TRPM2-AS,974,818
hsa-miR-16,MCM3AP-AS1,974,672
hsa-miR-16,TUG1,974,824
hsa-miR-16,XIST,974,842
hsa-miR-16,MIR503HG,974,373
hsa-miR-17,PINK1-AS,977,423
hsa-miR-17,BLACAT1,977,63
hsa-miR-17,HAGLR,977,164
hsa-miR-17,LMCD1-AS1,977,629
hsa-miR-17,FGD5-AS1,977,507
hsa-miR-17,PSMD6-AS1,977,427
hsa-miR-17,LINC01194,977,606
hsa-miR-17,NNT-AS1,977,395
hsa-miR-17,PART1,977,708
hsa-miR-17,AL031123.2,977,39
hsa-miR-17,HCG18,977,523
hsa-miR-17,HCP5,977,172
hsa-miR-17,HOTAIRM1,977,179
hsa-miR-17,HOXA-AS2,977,181
hsa-miR-17,LINC00689,977,275
hsa-miR-17,PVT1,977,432
hsa-miR-17,H19,977,163
hsa-miR-17,KCNQ1OT1,977,240
hsa-miR-17,PAUPAR,977,409
hsa-miR-17,NEAT1,977,391
hsa-miR-17,MALAT1,977,355
hsa-miR-17,HOTAIR,977,178
hsa-miR-17,DLEU1,977,106
hsa-miR-17,SNHG14,977,772
hsa-miR-17,GABPB1-AS1,977,148
hsa-miR-17,NPTN-IT1,977,400
hsa-miR-17,SNHG16,977,774
hsa-miR-17,SNHG20,977,777
hsa-miR-17,NORAD,977,397
hsa-miR-17,AL031595.2,977,40
hsa-miR-17,XIST,977,842
hsa-miR-17,TTTY15,977,821
hsa-miR-181a,SNHG12,980,771
hsa-miR-181a,MBNL1-AS1,980,671
hsa-miR-181a,LIFR-AS1,980,551
hsa-miR-181a,LUCAT1,980,353
hsa-miR-181a,HCG11,980,171
hsa-miR-181a,SNHG5,980,780
hsa-miR-181a,SNHG6,980,781
hsa-miR-181a,CASC19,980,481
hsa-miR-181a,PVT1,980,432
hsa-miR-181a,CDKN2B-AS1,980,87
hsa-miR-181a,SNHG7,980,782
hsa-miR-181a,ZEB1-AS1,980,851
hsa-miR-181a,KCNQ1OT1,980,240
hsa-miR-181a,SNHG1,980,769
hsa-miR-181a,NEAT1,980,391
hsa-miR-181a,MALAT1,980,355
hsa-miR-181a,MIR4697HG,980,681
hsa-miR-181a,LINC00641,980,580
hsa-miR-181a,MEG3,980,360
hsa-miR-181a,MEG8,980,674
hsa-miR-181a,SNHG14,980,772
hsa-miR-181a,OIP5-AS1,980,404
hsa-miR-181a,CRNDE,980,94
hsa-miR-181a,FENDRR,980,133
hsa-miR-181a,LINC00667,980,585
hsa-miR-181a,LINC00665,980,584
hsa-miR-181a,IGFL2-AS1,980,540
hsa-miR-181a,NORAD,980,397
hsa-miR-181a,DSCAM-AS1,980,113
hsa-miR-181a,MIAT,980,363
hsa-miR-181a,AL022322.2,980,38
hsa-miR-181a,XIST,980,842
hsa-miR-181b,OIP5-AS1,982,404
hsa-miR-181b,SNHG12,982,771
hsa-miR-181b,KCNQ1OT1,982,240
hsa-miR-181b,LINC00958,982,590
hsa-miR-181b,SNHG1,982,769
hsa-miR-181b,NEAT1,982,391
hsa-miR-181b,MALAT1,982,355
hsa-miR-181b,EIF3J-AS1,982,496
hsa-miR-181b,LINC00667,982,585
hsa-miR-181b,HCG18,982,523
hsa-miR-181b,TP53TG1,982,811
hsa-miR-181b,CASC7,982,483
hsa-miR-181b,RP11-363E7.4,982,742
hsa-miR-181b,XIST,982,842
hsa-miR-181b,FTX,982,147
hsa-miR-181b,CASC2,982,72
hsa-miR-181b,FBXL19-AS1,982,132
hsa-miR-181b,ZFAS1,982,853
hsa-miR-181b,TUG1,982,824
hsa-miR-181b,MBNL1-AS1,982,671
hsa-miR-181b,LIFR-AS1,982,551
hsa-miR-181b,LUCAT1,982,353
hsa-miR-181b,HCG11,982,171
hsa-miR-181b,SNHG5,982,780
hsa-miR-181b,SNHG6,982,781
hsa-miR-181b,CASC19,982,481
hsa-miR-181b,PVT1,982,432
hsa-miR-181b,CDKN2B-AS1,982,87
hsa-miR-181b,SNHG7,982,782
hsa-miR-181b,ZEB1-AS1,982,851
hsa-miR-181b,MIR4697HG,982,681
hsa-miR-181b,LINC00641,982,580
hsa-miR-181b,MEG3,982,360
hsa-miR-181b,MEG8,982,674
hsa-miR-181b,SNHG14,982,772
hsa-miR-181b,CRNDE,982,94
hsa-miR-181b,FENDRR,982,133
hsa-miR-181b,LINC00665,982,584
hsa-miR-181b,IGFL2-AS1,982,540
hsa-miR-181b,NORAD,982,397
hsa-miR-181b,DSCAM-AS1,982,113
hsa-miR-181b,MIAT,982,363
hsa-miR-181b,AL022322.2,982,38
hsa-miR-181c,TP73-AS1,985,812
hsa-miR-181c,SNHG12,985,771
hsa-miR-181c,LINC00958,985,590
hsa-miR-181c,SNHG1,985,769
hsa-miR-181c,NEAT1,985,391
hsa-miR-181c,MALAT1,985,355
hsa-miR-181c,OIP5-AS1,985,404
hsa-miR-181c,EIF3J-AS1,985,496
hsa-miR-181c,LINC00667,985,585
hsa-miR-181c,ZFAS1,985,853
hsa-miR-181c,HCG18,985,523
hsa-miR-181c,HCP5,985,172
hsa-miR-181c,TP53TG1,985,811
hsa-miR-181c,CASC7,985,483
hsa-miR-181c,RP11-363E7.4,985,742
hsa-miR-181c,XIST,985,842
hsa-miR-181c,FTX,985,147
hsa-miR-181c,CASC2,985,72
hsa-miR-181c,FBXL19-AS1,985,132
hsa-miR-181c,TUG1,985,824
hsa-miR-181c,GAS5,985,152
hsa-miR-181c,MBNL1-AS1,985,671
hsa-miR-181c,LIFR-AS1,985,551
hsa-miR-181c,LUCAT1,985,353
hsa-miR-181c,HCG11,985,171
hsa-miR-181c,SNHG5,985,780
hsa-miR-181c,SNHG6,985,781
hsa-miR-181c,CASC19,985,481
hsa-miR-181c,PVT1,985,432
hsa-miR-181c,CDKN2B-AS1,985,87
hsa-miR-181c,SNHG7,985,782
hsa-miR-181c,ZEB1-AS1,985,851
hsa-miR-181c,KCNQ1OT1,985,240
hsa-miR-181c,MIR4697HG,985,681
hsa-miR-181c,LINC00641,985,580
hsa-miR-181c,MEG3,985,360
hsa-miR-181c,MEG8,985,674
hsa-miR-181c,SNHG14,985,772
hsa-miR-181c,CRNDE,985,94
hsa-miR-181c,FENDRR,985,133
hsa-miR-181c,LINC00665,985,584
hsa-miR-181c,IGFL2-AS1,985,540
hsa-miR-181c,NORAD,985,397
hsa-miR-181c,DSCAM-AS1,985,113
hsa-miR-181c,MIAT,985,363
hsa-miR-181c,AL022322.2,985,38
hsa-miR-181d,SNHG12,986,771
hsa-miR-181d,LINC00958,986,590
hsa-miR-181d,SNHG1,986,769
hsa-miR-181d,NEAT1,986,391
hsa-miR-181d,MALAT1,986,355
hsa-miR-181d,OIP5-AS1,986,404
hsa-miR-181d,EIF3J-AS1,986,496
hsa-miR-181d,FBXL19-AS1,986,132
hsa-miR-181d,LINC00667,986,585
hsa-miR-181d,LINC00657,986,581
hsa-miR-181d,HCG18,986,523
hsa-miR-181d,TP53TG1,986,811
hsa-miR-181d,CASC7,986,483
hsa-miR-181d,RP11-363E7.4,986,742
hsa-miR-181d,XIST,986,842
hsa-miR-181d,FTX,986,147
hsa-miR-181d,CASC2,986,72
hsa-miR-181d,ZFAS1,986,853
hsa-miR-181d,TUG1,986,824
hsa-miR-181d,MBNL1-AS1,986,671
hsa-miR-181d,LIFR-AS1,986,551
hsa-miR-181d,LUCAT1,986,353
hsa-miR-181d,HCG11,986,171
hsa-miR-181d,SNHG5,986,780
hsa-miR-181d,SNHG6,986,781
hsa-miR-181d,CASC19,986,481
hsa-miR-181d,PVT1,986,432
hsa-miR-181d,CDKN2B-AS1,986,87
hsa-miR-181d,SNHG7,986,782
hsa-miR-181d,ZEB1-AS1,986,851
hsa-miR-181d,KCNQ1OT1,986,240
hsa-miR-181d,MIR4697HG,986,681
hsa-miR-181d,LINC00641,986,580
hsa-miR-181d,MEG3,986,360
hsa-miR-181d,MEG8,986,674
hsa-miR-181d,SNHG14,986,772
hsa-miR-181d,CRNDE,986,94
hsa-miR-181d,FENDRR,986,133
hsa-miR-181d,LINC00665,986,584
hsa-miR-181d,IGFL2-AS1,986,540
hsa-miR-181d,NORAD,986,397
hsa-miR-181d,DSCAM-AS1,986,113
hsa-miR-181d,MIAT,986,363
hsa-miR-181d,AL022322.2,986,38
hsa-miR-182,SNHG3,987,778
hsa-miR-182,KCNQ1OT1,987,240
hsa-miR-182,SNHG1,987,769
hsa-miR-182,NEAT1,987,391
hsa-miR-182,SNHG16,987,774
hsa-miR-182,LINC00665,987,584
hsa-miR-182,LINC00657,987,581
hsa-miR-182,ZNRD1-AS1,987,858
hsa-miR-182,SNHG7,987,782
hsa-miR-182,XIST,987,842
hsa-miR-182,GAS5,987,152
hsa-miR-182,H19,987,163
hsa-miR-182,LINC00958,987,590
hsa-miR-182,MALAT1,987,355
hsa-miR-182,DLEU1,987,106
hsa-miR-182,LOXL1-AS1,987,663
hsa-miR-182,HCG18,987,523
hsa-miR-182,CASC7,987,483
hsa-miR-182,CUDR,987,489
hsa-miR-182,MEG3,987,360
hsa-miR-182,HAGLR,987,164
hsa-miR-182,PCGEM1,987,417
hsa-miR-182,MUC20-OT1,987,381
hsa-miR-182,LINC01018,987,288
hsa-miR-182,LINC00963,987,285
hsa-miR-182,ENTPD1-AS1,987,122
hsa-miR-182,AGAP2-AS1,987,36
hsa-miR-182,LINC00173,987,253
hsa-miR-182,GABPB1-AS1,987,148
hsa-miR-182,NPTN-IT1,987,400
hsa-miR-182,LINC00667,987,585
hsa-miR-182,ILF3-AS1,987,193
hsa-miR-182,LINC00261,987,256
hsa-miR-182,NORAD,987,397
hsa-miR-183,LINC00982,988,286
hsa-miR-183,SNHG15,988,773
hsa-miR-183,OTUD6B-AS1,988,702
hsa-miR-183,KCNQ1OT1,988,240
hsa-miR-183,NEAT1,988,391
hsa-miR-183,OIP5-AS1,988,404
hsa-miR-183,CRNDE,988,94
hsa-miR-183,LINC00511,988,267
hsa-miR-183,SNHG16,988,774
hsa-miR-183,SNHG11,988,770
hsa-miR-184,LINC00467,989,264
hsa-miR-184,SNHG9,989,784
hsa-miR-184,LINC00665,989,584
hsa-miR-184,SNHG11,989,770
hsa-miR-184,SNHG17,989,775
hsa-miR-184,H19,989,163
hsa-miR-184,NEAT1,989,391
hsa-miR-184,FGD5-AS1,989,507
hsa-miR-185,SNHG3,990,778
hsa-miR-185,WT1-AS,990,839
hsa-miR-185,RP11-552M11.4,990,744
hsa-miR-185,DNM3OS,990,110
hsa-miR-185,H19,990,163
hsa-miR-185,KCNQ1OT1,990,240
hsa-miR-185,LINC00958,990,590
hsa-miR-185,SNHG1,990,769
hsa-miR-185,NEAT1,990,391
hsa-miR-185,MALAT1,990,355
hsa-miR-185,MIR22HG,990,369
hsa-miR-185,FGD5-AS1,990,507
hsa-miR-185,DANCR,990,98
hsa-miR-185,HCG18,990,523
hsa-miR-185,MDC1-AS1,990,359
hsa-miR-185,HCP5,990,172
hsa-miR-185,HOXA-AS3,990,182
hsa-miR-185,CASC7,990,483
hsa-miR-185,XIST,990,842
hsa-miR-185,FTX,990,147
hsa-miR-185,TP73-AS1,990,812
hsa-miR-185,PINK1-AS,990,423
hsa-miR-185,SNHG12,990,771
hsa-miR-185,MIR137HG,990,678
hsa-miR-185,RPPH1,990,753
hsa-miR-185,LINC00641,990,580
hsa-miR-185,FBXL19-AS1,990,132
hsa-miR-185,HOXB-AS1,990,535
hsa-miR-185,LINC00665,990,584
hsa-miR-185,MAGI2-AS3,990,667
hsa-miR-185,PDIA3P,990,715
hsa-miR-185,CUDR,990,489
hsa-miR-185,FOXD2-AS1,990,143
hsa-miR-185,LINC00511,990,267
hsa-miR-185,GAS5,990,152
hsa-miR-185,PCAT6,990,414
hsa-miR-185,BLACAT1,990,63
hsa-miR-185,AC068282.1,990,20
hsa-miR-185,HAGLR,990,164
hsa-miR-185,TTN-AS1,990,820
hsa-miR-185,LINC00887,990,281
hsa-miR-185,WDFY3-AS2,990,837
hsa-miR-185,LINC00174,990,556
hsa-miR-185,PVT1,990,432
hsa-miR-185,ZEB1-AS1,990,851
hsa-miR-185,SNHG14,990,772
hsa-miR-185,GABPB1-AS1,990,148
hsa-miR-185,NPTN-IT1,990,400
hsa-miR-185,ASB16-AS1,990,461
hsa-miR-185,ILF3-AS1,990,193
hsa-miR-185,UCA1,990,830
hsa-miR-185,LINC00261,990,256
hsa-miR-185,KCNK15-AS1,990,238
hsa-miR-185,TUG1,990,824
hsa-miR-186,MIR22HG,991,369
hsa-miR-186,OIP5-AS1,991,404
hsa-miR-186,WT1-AS,991,839
hsa-miR-186,XIST,991,842
hsa-miR-186,SNHG3,991,778
hsa-miR-186,DNM3OS,991,110
hsa-miR-186,GAS5,991,152
hsa-miR-186,ZEB1-AS1,991,851
hsa-miR-186,KCNQ1OT1,991,240
hsa-miR-186,LINC00958,991,590
hsa-miR-186,NEAT1,991,391
hsa-miR-186,LINC00662,991,582
hsa-miR-186,TUG1,991,824
hsa-miR-186,PTPRG-AS1,991,431
hsa-miR-186,HCP5,991,172
hsa-miR-186,SNHG5,991,780
hsa-miR-186,SNHG15,991,773
hsa-miR-186,SNHG7,991,782
hsa-miR-186,FTX,991,147
hsa-miR-186,SNHG12,991,771
hsa-miR-186,H19,991,163
hsa-miR-186,SNHG1,991,769
hsa-miR-186,MALAT1,991,355
hsa-miR-186,TPT1-AS1,991,813
hsa-miR-186,IPW,991,235
hsa-miR-186,EIF3J-AS1,991,496
hsa-miR-186,SNHG16,991,774
hsa-miR-186,LINC00657,991,581
hsa-miR-186,ZFAS1,991,853
hsa-miR-186,FGD5-AS1,991,507
hsa-miR-186,LINC00689,991,275
hsa-miR-186,CASC7,991,483
hsa-miR-186,JPX,991,544
hsa-miR-186,PVT1,991,432
hsa-miR-186,AC007388.1,991,8
hsa-miR-186,TTN-AS1,991,820
hsa-miR-186,SOX2-OT,991,789
hsa-miR-186,NNT-AS1,991,395
hsa-miR-186,AL031123.2,991,39
hsa-miR-186,HCG18,991,523
hsa-miR-186,SNHG6,991,781
hsa-miR-186,FAM201A,991,505
hsa-miR-186,DLEU2,991,107
hsa-miR-186,SNHG14,991,772
hsa-miR-186,LINC00665,991,584
hsa-miR-186,DSCAM-AS1,991,113
hsa-miR-186,AC245452.1,991,31
hsa-miR-186,TTTY15,991,821
hsa-miR-187,PVT1,992,432
hsa-miR-187,LINC00963,992,285
hsa-miR-187,KCNQ1OT1,992,240
hsa-miR-187,LINC01089,992,289
hsa-miR-187,VPS9D1-AS1,992,836
hsa-miR-187,MCM3AP-AS1,992,672
hsa-miR-187,SNHG12,992,771
hsa-miR-187,GAS5-AS1,992,153
hsa-miR-187,NEAT1,992,391
hsa-miR-187,CACNA1G-AS1,992,475
hsa-miR-187,LINC00662,992,582
hsa-miR-187,HCG18,992,523
hsa-miR-187,CASC7,992,483
hsa-miR-187,XIST,992,842
hsa-miR-187,MIR503HG,992,373
hsa-miR-187,TP73-AS1,992,812
hsa-miR-187,SNHG7,992,782
hsa-miR-188,MALAT1,993,355
hsa-miR-188,MIR22HG,993,369
hsa-miR-188,TP73-AS1,993,812
hsa-miR-188,LINC00959,993,591
hsa-miR-188,KCNQ1OT1,993,240
hsa-miR-188,LINC00958,993,590
hsa-miR-188,NEAT1,993,391
hsa-miR-188,IPW,993,235
hsa-miR-188,DCTN1-AS1,993,102
hsa-miR-188,HCG18,993,523
hsa-miR-188,CASC7,993,483
hsa-miR-188,XIST,993,842
hsa-miR-188,MIR503HG,993,373
hsa-miR-188,LINC00707,993,276
hsa-miR-188,H19,993,163
hsa-miR-188,aHIF,993,450
hsa-miR-188,GAS5,993,152
hsa-miR-188,DARS-AS1,993,490
hsa-miR-188,LINC00472,993,265
hsa-miR-188,SNHG15,993,773
hsa-miR-188,DLEU2,993,107
hsa-miR-188,LINC00668,993,272
hsa-miR-188,GNAS-AS1,993,160
hsa-miR-188,DSCAM-AS1,993,113
hsa-miR-188,MIAT,993,363
hsa-miR-188,FTX,993,147
hsa-miR-18a,GAS5,994,152
hsa-miR-18a,XIST,994,842
hsa-miR-18a,CASC2,994,72
hsa-miR-18a,H19,994,163
hsa-miR-18a,SNHG1,994,769
hsa-miR-18a,NEAT1,994,391
hsa-miR-18a,OIP5-AS1,994,404
hsa-miR-18a,GNAS-AS1,994,160
hsa-miR-18a,FGD5-AS1,994,507
hsa-miR-18a,HCP5,994,172
hsa-miR-18a,SNHG15,994,773
hsa-miR-18a,SNHG7,994,782
hsa-miR-18a,TP73-AS1,994,812
hsa-miR-18a,SNHG12,994,771
hsa-miR-18a,MIR137HG,994,678
hsa-miR-18a,KCNQ1OT1,994,240
hsa-miR-18a,LINC00958,994,590
hsa-miR-18a,MALAT1,994,355
hsa-miR-18a,LINC00657,994,581
hsa-miR-18a,MCM3AP-AS1,994,672
hsa-miR-18a,TUG1,994,824
hsa-miR-18a,DANCR,994,98
hsa-miR-18a,TP53TG1,994,811
hsa-miR-18a,LINC00467,994,264
hsa-miR-18a,MSC-AS1,994,684
hsa-miR-18a,ZFPM2-AS1,994,854
hsa-miR-18a,LINC00963,994,285
hsa-miR-18a,GABPB1-AS1,994,148
hsa-miR-18a,LOXL1-AS1,994,663
hsa-miR-18a,FENDRR,994,133
hsa-miR-18a,MAFG-AS1,994,666
hsa-miR-18a,UCA1,994,830
hsa-miR-18a,DUXAP8,994,115
hsa-miR-18a,FTX,994,147
hsa-miR-18b,GAS5,995,152
hsa-miR-18b,LINC00467,995,264
hsa-miR-18b,SNHG15,995,773
hsa-miR-18b,MSC-AS1,995,684
hsa-miR-18b,ZFPM2-AS1,995,854
hsa-miR-18b,LINC00963,995,285
hsa-miR-18b,CASC2,995,72
hsa-miR-18b,H19,995,163
hsa-miR-18b,KCNQ1OT1,995,240
hsa-miR-18b,SNHG1,995,769
hsa-miR-18b,NEAT1,995,391
hsa-miR-18b,OIP5-AS1,995,404
hsa-miR-18b,GABPB1-AS1,995,148
hsa-miR-18b,LOXL1-AS1,995,663
hsa-miR-18b,FENDRR,995,133
hsa-miR-18b,MAFG-AS1,995,666
hsa-miR-18b,UCA1,995,830
hsa-miR-18b,DUXAP8,995,115
hsa-miR-18b,XIST,995,842
hsa-miR-18b,FTX,995,147
hsa-miR-18b,ZEB1-AS1,995,851
hsa-miR-18b,HCP5,995,172
hsa-miR-18b,CASC7,995,483
hsa-miR-18b,SNHG7,995,782
hsa-miR-18b,TP73-AS1,995,812
hsa-miR-18b,SNHG12,995,771
hsa-miR-18b,MIR137HG,995,678
hsa-miR-18b,LINC00958,995,590
hsa-miR-18b,MALAT1,995,355
hsa-miR-18b,LINC00657,995,581
hsa-miR-18b,MCM3AP-AS1,995,672
hsa-miR-18b,TUG1,995,824
hsa-miR-18b,DANCR,995,98
hsa-miR-191,TP73-AS1,997,812
hsa-miR-191,NEAT1,997,391
hsa-miR-191,HCG18,997,523
hsa-miR-191,CASC7,997,483
hsa-miR-191,XIST,997,842
hsa-miR-191,FAM201A,997,505
hsa-miR-191,MIR503HG,997,373
hsa-miR-192,ITGB1,998,237
hsa-miR-192,LINC00511,998,267
hsa-miR-192,XIST,998,842
hsa-miR-192,SNHG3,998,778
hsa-miR-192,MATN1-AS1,998,670
hsa-miR-192,ZEB1-AS1,998,851
hsa-miR-192,KCNQ1OT1,998,240
hsa-miR-192,MALAT1,998,355
hsa-miR-192,LINC00365,998,567
hsa-miR-192,CACNA1G-AS1,998,475
hsa-miR-192,ILF3-AS1,998,193
hsa-miR-192,TUG1,998,824
hsa-miR-192,FGD5-AS1,998,507
hsa-miR-192,SOX2-OT,998,789
hsa-miR-192,LINC01089,998,289
hsa-miR-192,FTX,998,147
hsa-miR-193a,DNM3OS,1000,110
hsa-miR-193a,CYTOR,1000,97
hsa-miR-193a,MIR4435-2HG,1000,372
hsa-miR-193a,AC139887.2,1000,29
hsa-miR-193a,DANCR,1000,98
hsa-miR-193a,HCG18,1000,523
hsa-miR-193a,SNHG15,1000,773
hsa-miR-193a,SNHG7,1000,782
hsa-miR-193a,ENTPD1-AS1,1000,122
hsa-miR-193a,H19,1000,163
hsa-miR-193a,KCNQ1OT1,1000,240
hsa-miR-193a,SBF2-AS1,1000,759
hsa-miR-193a,NEAT1,1000,391
hsa-miR-193a,MIR4697HG,1000,681
hsa-miR-193a,PCBP2-OT1,1000,416
hsa-miR-193a,AGAP2-AS1,1000,36
hsa-miR-193a,SNHG14,1000,772
hsa-miR-193a,CRNDE,1000,94
hsa-miR-193a,ZFAS1,1000,853
hsa-miR-193a,XIST,1000,842
hsa-miR-193a,JPX,1000,544
hsa-miR-193a,TTN-AS1,1000,820
hsa-miR-193a,LINC01018,1000,288
hsa-miR-193a,HEIH,1000,173
hsa-miR-193a,PVT1,1000,432
hsa-miR-193a,LINC00963,1000,285
hsa-miR-193a,SNHG1,1000,769
hsa-miR-193a,OIP5-AS1,1000,404
hsa-miR-193a,FBXL19-AS1,1000,132
hsa-miR-193a,SNHG16,1000,774
hsa-miR-193a,SNHG20,1000,777
hsa-miR-193a,SNHG11,1000,770
hsa-miR-193a,MCM3AP-AS1,1000,672
hsa-miR-193a,DUXAP8,1000,115
hsa-miR-193b,DNM3OS,1001,110
hsa-miR-193b,CYTOR,1001,97
hsa-miR-193b,MIR4435-2HG,1001,372
hsa-miR-193b,AC139887.2,1001,29
hsa-miR-193b,DANCR,1001,98
hsa-miR-193b,HCG18,1001,523
hsa-miR-193b,SNHG15,1001,773
hsa-miR-193b,SNHG7,1001,782
hsa-miR-193b,ENTPD1-AS1,1001,122
hsa-miR-193b,H19,1001,163
hsa-miR-193b,KCNQ1OT1,1001,240
hsa-miR-193b,SBF2-AS1,1001,759
hsa-miR-193b,NEAT1,1001,391
hsa-miR-193b,MIR4697HG,1001,681
hsa-miR-193b,PCBP2-OT1,1001,416
hsa-miR-193b,AGAP2-AS1,1001,36
hsa-miR-193b,SNHG14,1001,772
hsa-miR-193b,CRNDE,1001,94
hsa-miR-193b,ZFAS1,1001,853
hsa-miR-193b,XIST,1001,842
hsa-miR-193b,JPX,1001,544
hsa-miR-193b,SNHG12,1001,771
hsa-miR-193b,SNHG1,1001,769
hsa-miR-193b,TTN-AS1,1001,820
hsa-miR-193b,TUG1,1001,824
hsa-miR-193b,SNHG5,1001,780
hsa-miR-193b,HOXA-AS3,1001,182
hsa-miR-193b,PTENP1,1001,430
hsa-miR-193b,MALAT1,1001,355
hsa-miR-193b,NR2F2-AS1,1001,698
hsa-miR-193b,MIR22HG,1001,369
hsa-miR-193b,LINC00657,1001,581
hsa-miR-193b,SNHG6,1001,781
hsa-miR-193b,CASC7,1001,483
hsa-miR-193b,LINC00152,1001,442
hsa-miR-193b,MIR31HG,1001,370
hsa-miR-194-2,OIP5-AS1,1004,404
hsa-miR-194-2,GAS5,1004,152
hsa-miR-194-2,H19,1004,163
hsa-miR-194-2,SNHG1,1004,769
hsa-miR-194-2,NEAT1,1004,391
hsa-miR-194-2,MALAT1,1004,355
hsa-miR-194-2,IPW,1004,235
hsa-miR-194-2,LINC00176,1004,254
hsa-miR-194-2,MIR155HG,1004,366
hsa-miR-194-2,MCM3AP-AS1,1004,672
hsa-miR-194-2,TUG1,1004,824
hsa-miR-194-2,ZNRD1-AS1,1004,858
hsa-miR-194-2,HCG18,1004,523
hsa-miR-194-2,XIST,1004,842
hsa-miR-194-2,LINC00657,1004,581
hsa-miR-194-2,GNAS-AS1,1004,160
hsa-miR-194-2,CASC7,1004,483
hsa-miR-194,LIFR-AS1,1002,551
hsa-miR-194,HEIH,1002,173
hsa-miR-194,HCG18,1002,523
hsa-miR-194,PVT1,1002,432
hsa-miR-194,CASC2,1002,72
hsa-miR-194,H19,1002,163
hsa-miR-194,KCNQ1OT1,1002,240
hsa-miR-194,SNHG1,1002,769
hsa-miR-194,NEAT1,1002,391
hsa-miR-194,MALAT1,1002,355
hsa-miR-194,MIR17HG,1002,367
hsa-miR-194,LINC00641,1002,580
hsa-miR-194,GABPB1-AS1,1002,148
hsa-miR-194,NPTN-IT1,1002,400
hsa-miR-194,FBXL19-AS1,1002,132
hsa-miR-194,MIR155HG,1002,366
hsa-miR-194,MCM3AP-AS1,1002,672
hsa-miR-194,TUG1,1002,824
hsa-miR-194,XIST,1002,842
hsa-miR-194,OIP5-AS1,1002,404
hsa-miR-195,XIST,1005,842
hsa-miR-195,SNHG12,1005,771
hsa-miR-195,CASC2,1005,72
hsa-miR-195,H19,1005,163
hsa-miR-195,KCNQ1OT1,1005,240
hsa-miR-195,SNHG1,1005,769
hsa-miR-195,NEAT1,1005,391
hsa-miR-195,MALAT1,1005,355
hsa-miR-195,IPW,1005,235
hsa-miR-195,CTD-2574D22.4,1005,96
hsa-miR-195,FGD5-AS1,1005,507
hsa-miR-195,HCG18,1005,523
hsa-miR-195,PVT1,1005,432
hsa-miR-195,CASC7,1005,483
hsa-miR-195,FTX,1005,147
hsa-miR-195,TP73-AS1,1005,812
hsa-miR-195,SBF2-AS1,1005,759
hsa-miR-195,OIP5-AS1,1005,404
hsa-miR-195,NR2F2-AS1,1005,698
hsa-miR-195,MIR22HG,1005,369
hsa-miR-195,ACTN4,1005,448
